0,1,212.0,92.0,190.0,94.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,95.0
0,1,212.0,92.0,190.0,95.0
0,1,212.0,92.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,212.0,92.0,190.0,95.0
0,1,212.0,92.0,190.0,95.0
0,1,212.0,92.0,190.0,95.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,212.0,91.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,213.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,212.0,92.0,190.0,94.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,96.0
0,1,213.0,93.0,190.0,95.0
0,1,213.0,93.0,190.0,95.0
